X,Y,capacite,couverture,surveillance,lumiere,proprietaire,gestionnaire
0.1979119,48.0062115999362,4.0,False,False,,,
0.3144476,46.5457995002498,7.0,True,False,,,
7.1265109,43.6559761005406,4.0,False,False,,,
2.3504946,48.7488979997546,16.0,True,False,,,
5.7331162,45.1861902004494,6.0,False,False,,,
7.2672936,43.69626320054,12.0,False,False,,,
1.4243723,43.6122519005411,6.0,False,False,,,
2.3914854,48.8074127997401,10.0,False,False,,,
2.3732884,48.8754622997232,12.0,False,False,,Mairie de Paris,
2.3414752,48.8517121997291,4.0,False,False,,,
0.6953069,47.4049315000748,9.0,False,False,,,Roulement à Bill
1.4377806,43.6073218005412,16.0,False,False,,,
1.3351648,47.5881880000337,6.0,False,False,,,
5.7071166,45.1724111004509,12.0,False,False,,,
4.9978888,45.7328785003819,5.0,False,False,,,
4.9299658,45.7254471003829,6.0,False,False,,,
3.5396884,45.850818000365,3.0,False,False,,,
1.3326016,47.5860159000342,8.0,False,False,,,
3.8764803,43.6137163005411,22.0,False,False,,,Montpellier Méditerranée Métropole
0.2005738,48.0057046999363,4.0,False,False,,,
4.5745215,45.9072222003566,10.0,False,False,,,
3.91555565472242,43.6184426756914,10.0,False,False,,,
4.8315096,45.0688657004615,6.0,False,False,,,
6.1763301,48.6516776997787,8.0,False,False,,,
2.446815,48.8025662997413,24.0,True,False,,,Veligo
3.8548019,43.618199600541,8.0,False,False,,,
2.3808435,48.8580955997275,20.0,False,False,,,
2.3065324,48.6357729997826,20.0,False,False,,,Kisio Services
0.699446,47.3925291000776,4.0,False,False,,,
1.913899,47.8980569999619,6.0,False,False,,,
6.1284452,45.9021345003574,6.0,False,False,,,
2.3567057,48.8367931997328,48.0,False,False,,,
-1.1242563,46.1520391003183,9.0,False,False,,,
-0.5498966,47.4712706000601,6.0,False,False,,,
7.7726039,48.585600599795,8.0,False,False,,,
0.6449317,47.3523013000864,4.0,False,False,,,
-0.5743428,47.4842129000572,6.0,False,False,,,
0.2021448,47.9957975999387,6.0,False,False,,,
4.8680426,45.7434138003804,4.0,False,False,,,Grand Lyon
5.38732165896738,43.2622378309877,,False,False,,,
3.981691,45.9959731003431,5.0,False,False,,,
7.7473347,48.577563699797,,False,False,,,
4.7912378,45.6941698003872,6.0,False,False,,,Grand Lyon
2.2698712,48.8258479997355,8.0,False,False,,,
0.3478206,46.5775434002439,2.0,False,False,,,
6.9394688,43.5467207005417,4.0,False,False,,,
2.1970096,49.0074440996905,10.0,False,False,,,Ville de Montigny les Cormeilles
1.5200166,43.5351980005417,6.0,False,False,,,
7.7567571,48.5798326997964,10.0,False,False,,,
5.7049358,45.18050440045,10.0,False,False,,,
1.3529947,44.017955500532,6.0,False,False,,,
5.7188793,45.1865376004493,12.0,False,False,,,
4.8442284,45.7496769003795,8.0,False,False,,,Grand Lyon
0.1578786,48.0191466999331,8.0,False,False,,,
5.8970108,45.561332400405,8.0,False,False,,,
0.6796713,47.4349687000682,,False,False,,,
2.260378,48.8369317997328,6.0,False,False,,,
3.1104049,45.7662357003772,8.0,False,False,,,
7.3579462,48.0775810999191,10.0,False,False,,,
7.3663642,48.743123899756,8.0,False,False,,,
5.7317871,45.1822132004498,30.0,False,False,,,
5.729649,45.1855088004495,56.0,False,False,,,
1.3102497,45.8405072003665,6.0,False,False,,,Limoges Métropole
2.3001264,48.8184528997373,6.0,False,False,,,
0.7249174,44.8359283004831,10.0,False,False,,,
5.7298525,45.1956608004484,28.0,True,False,,,
5.7100775,45.1810005004499,6.0,False,False,,,
7.754344,48.5701604997988,4.0,False,False,,,
-1.6804699,47.8425184999749,4.0,False,False,,,
5.0539248,45.043906100464,4.0,False,False,,,
2.3653722,48.702953499766,6.0,False,False,,,
0.0421506,43.441554900542,,False,False,,,
5.7196715,45.1480276004534,,False,False,,,
3.1069569,45.7487777003797,4.0,False,False,,,
0.2266282,47.9664410999457,8.0,False,False,,,
7.7341622,48.5768302997972,20.0,False,False,,,
7.19047950245127,48.7145686187695,,False,False,,,
2.377368,48.8939885997186,4.0,False,False,,Mairie de Paris,
2.5956323,48.5636532998005,10.0,False,False,,,
7.7565052,48.5719398997984,6.0,False,False,,,
7.7565012,48.5795896997965,10.0,False,False,,,
2.38623750000148,48.6763374997795,10.0,True,False,,,
2.4081693,48.8347895997333,16.0,False,False,,,
2.2402871,48.8394268997321,4.0,False,False,,,
6.2573249,46.3235894002894,6.0,False,False,,,
5.4149193,43.4846207005419,6.0,False,False,,,
2.3214452,48.823617099736,4.0,False,False,,Mairie de Paris,
2.1863141,48.9200933997121,95.0,False,False,,,Houilles
3.3922541,47.9737614999439,,True,False,,,Mobigo
2.2085286,48.823681799736,2.0,False,False,,,
2.2924215,48.787458199745,12.0,False,False,,,
2.4975872,48.7931053997436,,False,False,,,
1.822034,48.6466159997799,8.0,False,False,,,
-1.4877737,47.3015064000975,6.0,False,False,,,
6.4426647,48.1833088998936,5.0,False,False,,,Maif
0.3426792,46.5894186002417,4.0,False,False,,,
2.1453331,48.8027867997412,4.0,False,False,,,
6.15710034993928,45.9135540005464,,False,False,,,
2.3452046,48.8446045997309,12.0,False,False,,Mairie de Paris,
7.253781,43.69609460054,14.0,False,False,,,
3.57201310000307,43.3320651505542,,False,False,,,
2.2719524,48.8826701997214,14.0,False,False,,,
1.5326398,43.5308312005417,8.0,True,False,,,
2.350589,48.8943159997185,30.0,False,False,,,
-1.5422554,49.2912930996205,,False,False,,,
3.676859,43.436816200542,15.0,False,False,,,
5.0472575,45.0300754004653,10.0,False,False,,,
5.0441614,47.312778600095,8.0,False,False,,,
-0.9367193,47.140692200132,4.0,False,False,,,
6.1017243,44.5692533005036,,False,False,,,
-0.553384,47.4648999000615,14.0,False,False,,,
2.2372796,48.7075887997648,10.0,True,False,,,RATP
5.0152326,47.3047741000968,3.0,False,False,,,
5.7169693,45.1915532004488,4.0,False,False,,,
4.390902,45.4305299004214,6.0,False,False,,,
4.0579192,48.2854420998688,,False,False,,,
7.7516635,48.5894085997941,6.0,False,False,True,,
4.8711772,44.859430000481,,False,False,,,
-0.5639933,47.4734712000596,1.0,False,False,,,
0.7108535,47.403951500075,4.0,False,False,,,
5.145193,45.6341909003954,6.0,False,False,,,
7.7106517,48.5270282998095,5.0,False,False,,,
2.317623,48.8393370997322,24.0,True,False,,,
2.2639185,48.8241226997359,10.0,False,False,,,
4.8564283,45.7631044003776,20.0,False,False,,,Grand Lyon
3.894463,43.5988045005412,2.0,False,False,,,
2.3466418,48.8449134997308,8.0,False,False,,,
0.7159066,47.3410440000889,8.0,False,False,,,
2.3504838,48.8927574997189,8.0,False,False,,,
-3.38927781050285,47.7488421773675,,False,False,,,
7.2828101,43.6950911005401,4.0,False,False,,,
2.3513128,48.8252001997357,10.0,False,False,,Mairie de Paris,
5.0481644,44.0560852005307,4.0,False,False,,,
2.3948379,47.0830417001441,4.0,False,False,,,
2.375546,48.8067537997403,7.0,False,False,,,
7.7063945,48.5164110998121,10.0,False,False,,,
2.3294329,48.9035048997162,8.0,False,False,,,
0.7345496,47.3607294000846,10.0,False,False,,,
2.5910722,44.3679489005162,,True,False,,,
5.7370408,45.1975859004482,4.0,False,False,,,
7.1392192,48.0407572999279,,False,False,,,
5.7173411,45.1784314004502,8.0,False,False,,,Grenoble-Alpes Métropole
0.1461187,45.6307068003958,12.0,True,False,,,
2.2955761,48.9218614997117,6.0,False,False,,,
2.3460263,48.622082899786,10.0,False,False,,,
2.1424677,48.8081358997399,6.0,False,False,,,
5.4402351,43.5089813005419,8.0,False,False,,,
6.087924,44.563304700504,,False,False,,,
4.8864619,45.7618166003778,6.0,False,False,,,Grand Lyon
4.7964447,45.7857646003744,40.0,False,False,,,Grand Lyon
2.2915548,48.7322325997587,6.0,False,False,,,
4.8319522,46.3040950002928,6.0,False,False,,,
5.0263536,47.3107962000955,6.0,False,False,,,
0.2252198,47.9586186999475,22.0,True,False,,,
3.5686194,47.7982831999853,6.0,False,False,,,Ville d'Auxerre
3.8816327,43.618480500541,3.0,False,False,,,
5.8902937,45.6926790003875,8.0,False,False,,,
7.3608582,47.738126599999,4.0,False,False,,,
0.6849241,47.3936041000773,8.0,False,False,,,
5.7277013,45.1944233004485,14.0,False,False,,,
5.7478805,45.1872074004493,6.0,False,False,,,
5.7117924,45.1841852004496,8.0,False,False,,,
7.9099603,48.7279392997598,12.0,False,False,,,
6.2009628,43.0030426005366,,False,False,,,
7.3424069,47.7427197999982,14.0,False,False,,,
2.3442329,48.892341999719,10.0,False,False,,,
3.0911614,45.7456056003801,,False,False,,,
2.085624,48.6408430997814,,False,False,,,
7.7562063,48.581819799796,14.0,False,False,,,
4.8734373,45.7827585003748,15.0,False,False,,,
4.902398,45.6657313003911,,False,False,,,
5.7230093,45.1853777004495,4.0,False,False,,,
1.5327221,45.1598082004522,4.0,False,False,,,
-1.1498108,46.1530078003181,18.0,False,False,,,
2.3086597,48.816024999738,8.0,False,False,,,
1.3930477,43.6425808005408,6.0,True,False,,,
2.3192134,48.8748788997233,12.0,False,False,,,
3.887605,43.6079163005411,6.0,False,False,,,
4.805648,43.9446370005344,24.0,False,False,,,
5.7978514,45.2088621004469,2.0,False,False,,,
-1.5040418,47.2973233000984,3.0,True,False,,,Université de Nantes
0.5068255,47.3385760000894,6.0,False,False,,,
0.0487353,43.2242391005407,,True,False,,,
7.7568867,48.5969194997922,8.0,False,False,,,
-4.103061,47.9958529999387,8.0,False,False,,,
2.34352822088174,48.634308793779,,False,False,,,
2.2978461,48.8378136997325,12.0,False,False,,,
-1.1490141,46.1560067003176,6.0,False,False,,,
-2.0505946,48.6241888997855,,False,False,,,
4.8929087,44.9305839004747,8.0,False,False,,,
6.9789536,47.7828537999889,,False,False,,,
1.9049663,47.8985908999617,6.0,False,False,,,
6.1723051,48.6600846997766,8.0,False,False,,,
6.0336879,47.2422977001103,8.0,False,False,,,
0.2482684,45.6585688003921,5.0,True,False,,,
3.5543739,43.3166985005416,4.0,False,False,,,
4.8155519,45.7687634003768,6.0,False,False,,,Grand Lyon
3.7753973,43.5730584005415,5.0,False,False,,,
-0.5577051,47.4513608000645,6.0,False,False,,,
2.4251521,48.9157059997132,12.0,False,False,,,
0.7067346,44.405883000514,3.0,False,False,,,
7.7588528,48.5969028997922,52.0,False,False,,,
1.9625804,47.9127285999584,6.0,True,False,,,
-2.8902662,47.5454260000434,6.0,False,False,,,
6.4800965,46.3735301002807,6.0,False,False,False,,
6.2345421,44.0982997005291,9.0,False,False,,,Mairie de Digne
2.192459,48.872201899724,4.0,False,False,,,
-1.7516873,48.0284503999309,12.0,True,False,,,
5.0448382,47.3385242000894,,False,False,,,
2.96200119700238,50.5918213853238,16.0,True,False,,,
2.2664307,48.8565509997279,6.0,False,False,,,
0.4126741,46.5108452002562,3.0,False,False,,,
6.2607159,48.7142297997632,10.0,False,False,,,
4.8428226,45.7551224003787,10.0,False,False,,,Grand Lyon
3.05700907401475,44.0939981248516,,False,False,,,
2.2633856,48.7436665997559,10.0,False,False,,,
5.7715086,45.1920715004488,6.0,False,False,,,
0.7220764,47.331343900091,6.0,False,False,,,La Brissonnière
3.2721181,48.1979225998901,2.0,False,False,,,
7.7383666,48.5877377997945,10.0,False,False,,,
2.0339729,48.7872557997451,,False,False,,,
2.1955648,48.8907441997194,2.0,False,False,,,
0.6870657,47.3901640000781,10.0,False,False,,,
1.3034503,47.5937966000325,20.0,False,False,,,
2.4590693,48.860171099727,3.0,True,False,,,
1.8947859,47.9040178999605,12.0,False,False,,,
0.6562318,47.3457341000878,6.0,True,False,,,
4.8073222,45.7156235003843,4.0,False,False,,,
2.2758385,48.9997002996924,2.0,False,False,,,Ville d'Eaubonne
4.3573058,48.9556887997033,6.0,False,False,,,
7.7668867,48.6088462997893,4.0,False,False,,,
0.6973137,47.3967744000766,6.0,False,False,,,
2.2416569,48.8815826997217,8.0,False,False,,,
5.7772842,45.1975151004482,28.0,False,False,,,
4.8714337,45.5246067004097,6.0,False,False,,,
0.0966378,43.2424028005409,8.0,False,False,,,
7.7469368,48.5870423997947,10.0,False,False,,,
6.1743373835209,48.6900967291082,50.0,False,False,,,
1.3241932,43.460789600542,4.0,False,False,,,
2.36728,48.860206399727,8.0,False,False,,Mairie de Paris,
7.1633353,43.6562665005406,4.0,False,False,,,
2.3361944,48.8534187997287,12.0,False,False,,Mairie de Paris,
-1.1472672,46.1555431003177,3.0,False,False,,,
4.3381432,47.6251560000253,12.0,False,False,,,
2.421735,48.84805409973,28.0,False,False,,,
4.1302081,43.5194195005418,6.0,False,False,,,
4.0572488,46.0377412003366,4.0,False,False,,,
5.7648302,45.1559371004526,,False,False,,,
-0.5912085,47.4722681000599,8.0,False,False,,,
5.7260204,45.1813775004499,6.0,False,False,,,
2.5143244,48.7925661997438,6.0,False,False,,,
4.8449738,45.7514272003793,10.0,False,False,,,Grand Lyon
3.0064009,42.5632225005207,,False,False,,,CD66
2.3670711,48.884296299721,20.0,False,False,,,
7.2578383,43.70039410054,8.0,False,False,,,
2.2873154,48.8016718997415,4.0,False,False,,,
1.3098065,47.5820474000351,8.0,False,False,,,
5.6964993,45.1969773004482,6.0,False,False,,,
4.8277664,45.7690083003768,14.0,False,False,,,Grand Lyon
0.6807538,47.3925430000775,12.0,False,False,,,
5.3662969,43.3062927005415,,True,False,,,
5.3919288,43.5028572005419,10.0,False,False,,,
0.6908376,47.3931574000774,10.0,False,False,,,
2.4395164,48.8662677997255,4.0,False,False,,,
2.3213961,48.8242442997359,16.0,False,False,,,
2.3026896,48.8611848997267,10.0,False,False,,,
6.3451424,47.1474344001305,2.0,False,False,,,
6.1588556,48.6175915997871,10.0,False,False,,,
2.3235143,48.835743999733,6.0,False,False,,Mairie de Paris,
2.2045651,48.9936264996939,6.0,False,False,,,Ville de Montigny
2.3465004,48.8788250997223,10.0,False,False,,Mairie de Paris,
1.921374,47.9012714999611,2.0,False,False,,,
4.9437808,45.6976588003868,4.0,False,False,,,
-1.043205,45.6229924003969,,False,False,,,
3.0913941,45.7718741003764,,False,False,,,
6.2386525,44.0954256005292,4.0,False,False,,,
1.3242582,47.5833052000348,7.0,True,False,,,
1.4262418,43.6793533005403,4.0,False,False,,,
5.7338678,45.1880875004492,8.0,False,False,,,
6.2385258,46.1940934003113,2.0,False,False,False,,
0.7067956,47.4285125000696,9.0,False,False,,,
7.0966324,43.5715286005415,10.0,False,False,,,
2.1768647,48.7006993997665,10.0,True,False,,,
4.7916091,45.7867998003743,10.0,False,False,,,Grand Lyon
5.7225859,45.1872538004493,8.0,False,False,,,
4.7517525,46.9116562001792,6.0,False,False,,,
0.2114553,47.9956512999387,4.0,False,False,,,
7.7583576,48.577441399797,4.0,False,False,,,
2.1483535,48.7115298997638,40.0,False,False,,,
3.0590668,45.7916442003736,18.0,False,False,,,
2.2519591,50.7496525992949,4.0,False,False,,,
0.2809346,47.9869417999408,7.0,False,False,,,
7.12252284451132,43.5802608016207,26.0,False,False,,,
5.6980272,45.1915626004488,4.0,False,False,,,
7.7636599,48.5739342997979,14.0,False,False,,,
2.4939522,48.8384573997324,20.0,True,False,,,SNCF / CD94
2.3333988,48.8777809997226,14.0,False,False,,Mairie de Paris,
5.7218463,45.1851006004495,8.0,False,False,,,
7.3403138,47.7510168999963,8.0,False,False,,,
2.3303408,48.7901554997444,10.0,False,False,,,
7.1214258,43.6582253005406,6.0,False,False,,,
-0.6096331,47.4210824000712,,False,False,,,
7.7501229,48.6063736997899,10.0,False,False,,,
7.7242021,48.60612469979,,False,False,,,
2.1629212,48.6955068997678,14.0,True,False,,,
0.670687,47.3882260000785,32.0,False,False,,,
6.810138,47.5107492000512,,False,False,,,
4.882395,45.7047953003858,10.0,False,False,,,
5.707007,45.1799520004501,6.0,False,False,,,
4.3634316,43.8346981005374,8.0,False,False,,,
2.2382655,43.6063119005412,6.0,False,False,,,
4.7538781611787,44.1043495690683,,False,False,,,
2.4809538,48.7656260997504,10.0,False,False,,,
4.9494164,45.659447900392,6.0,True,False,,,
5.7089696,45.1849825004495,4.0,False,False,,,
4.6710523,45.2395043004436,3.0,False,False,,,
2.2893405,48.7913215997441,10.0,False,False,,,
0.7201148,47.367805500083,20.0,True,False,,,Fil Bleu
2.5100997,48.6158175997876,50.0,False,False,,,
2.4104142,48.8787153997224,10.0,False,False,,Mairie de Paris,
2.0219358,48.7630341997511,24.0,False,False,,,
2.2798461,48.8976188997177,10.0,False,False,,,
4.7805296,45.9399527003517,,False,False,,,
0.670633,47.3809570000801,4.0,False,False,,,
2.3516713,48.9176917997127,,False,False,,,
4.8266626,45.7546970003788,10.0,False,False,,,Grand Lyon
0.3098722,46.6274201002346,6.0,False,False,,,
3.5261926,43.3580597005418,6.0,False,False,,,
6.1760259,48.7018786997663,6.0,False,False,,,
6.2119626,46.1916740003117,4.0,True,False,,,
5.720788,45.1789668004502,6.0,False,False,,,
6.3453936,46.9036221001808,10.0,False,False,,,
6.04250554999661,45.5030654504184,6.0,True,False,,,
7.308429,47.7351692,6.0,False,False,,,
5.0342075,47.3219501000931,6.0,False,False,,,
4.02359309036578,49.2599674631702,42.0,True,False,,,
2.3589211,48.908492299715,10.0,False,False,,,
2.1959754,48.8867611997204,8.0,False,False,,,
0.7069401,47.4528370000642,4.0,True,False,,,
5.04641577283614,47.3536501180777,40.0,True,False,,,CYKLEO
6.6324214,45.9350960003524,9.0,True,False,,,
4.0781981,45.6112075003985,9.0,True,False,,,
2.1419295,48.7987604997422,10.0,False,False,,,
6.1905609,48.6643804997755,12.0,False,False,,,
3.8567115,43.619917700541,16.0,False,False,,,
7.3276132,47.7721337999914,6.0,False,False,,,
5.2453007,46.2198641003071,6.0,True,False,,,
5.7678752,45.1840550004496,5.0,False,False,,,
6.1382139,46.1420243003199,45.0,True,False,True,,PrestoPark
4.3840089,45.4211999004226,4.0,False,False,,,
4.80773675700087,45.7037495199389,20.0,True,False,,,
1.4735114,43.5583108005416,,False,False,,,
2.2148846,48.783617099746,16.0,False,False,,,
-0.5329536,47.4801791000581,4.0,False,False,,,
0.3342964,46.5829520002429,12.0,False,False,,,
4.8312075,43.7891657005384,6.0,False,False,,,
4.7992922,43.9457295005344,,False,False,,,
3.8016125,43.6476443005407,6.0,False,False,,,
0.7204094,45.1794844004501,8.0,False,False,,,
2.246988,43.6036440005412,10.0,False,False,,,
-0.5604782,47.4908962000557,8.0,False,False,,,
2.243685,48.8920580997191,12.0,True,False,,,
5.8496208,45.1647543004517,8.0,False,False,,,
-0.4853075,47.4731071000597,16.0,False,False,,,
4.8297819,45.7691134003768,10.0,False,False,,,Grand Lyon
0.2349469,47.9942489999391,4.0,False,False,,,
4.8704485,45.7449431003802,10.0,False,False,,,
2.5128688,48.7939642997434,36.0,False,False,,,
2.1796678,48.8863085997205,8.0,False,False,,,
4.8803027,45.7700109003767,8.0,False,False,,,Grand Lyon
0.2054425,48.0252666999316,4.0,False,False,,,
2.2345104,48.8436707997311,,False,False,,,
4.3918445,45.4495523004191,10.0,True,False,,,SEM
2.2463198,48.694659399768,5.0,True,False,,,
1.4327691,43.5949694005413,2.0,False,False,,,
0.133316469021544,49.4889878102365,4.0,True,False,,,
2.1282628,48.80756269974,12.0,False,False,,,
4.8469273,45.7651657003773,10.0,False,False,,,Grand Lyon
2.4580054,48.8494333997297,6.0,False,False,,,
0.6908148,47.3850733000792,2.0,False,False,,,
7.5155089,47.5187685000494,,False,False,,,
5.1130853,47.3124194000951,5.0,True,False,,,
2.3928772,48.9165072997254,22.0,False,False,True,,
4.9837053,45.0493980004634,8.0,False,False,,,
5.4500365,43.5323998005417,22.0,False,False,,,
2.3667573,48.7882918997448,4.0,False,False,,,
2.2162397,48.9038792997161,20.0,False,False,,,
-1.64626002972084,47.0387247900125,,False,False,,,
4.8454579,45.7514511003793,10.0,False,False,,,Grand Lyon
3.6999005,43.402392100542,4.0,False,False,,,
0.6847604,47.3652656000836,36.0,True,False,,,
-0.5517359,47.4705526000602,12.0,False,False,,,
5.98612,47.2501517001086,7.0,False,False,,,
5.7028273,45.1407635004542,6.0,False,False,,,
5.0254841,47.3121605000952,4.0,False,False,,,
2.189255,48.9264614997105,14.0,False,False,,,
3.1416992,46.9919294001629,12.0,False,False,,,
1.4593203,43.5635683005415,8.0,False,False,,,
6.2414922,46.196414200311,6.0,False,False,True,,
5.9862385,47.2445236001098,6.0,True,False,,,
2.4432034,48.7750761997481,26.0,False,False,,,
4.868322,45.7403419003808,,True,False,,,
3.0844085,45.7693777003767,20.0,False,False,,,
6.8688724,47.6188167000267,18.0,False,False,,,
1.98932232974221,47.9281293768025,,False,False,,,
5.7277912,45.1869799004493,4.0,False,False,,,
4.0724355,48.3004628998651,32.0,False,False,,,
1.3706128,44.0159379005321,6.0,True,False,,,
2.8901254,42.6962040005266,8.0,False,False,,,Ville de Perpignan
-1.1503961,46.1647580003162,5.0,False,False,,,
2.8874028,42.6954818005266,4.0,False,False,,,Ville de Perpignan
5.9200379,45.5704935004038,,True,False,,,Synchro Vélostation
4.0330728,48.3076451998634,4.0,False,False,,,
0.0542226,47.2381046001112,,False,False,,,
-1.1911798,48.3478085998536,,False,False,,,
1.4539383,43.5962379005413,16.0,False,False,,,
5.7191759,45.1889035004491,8.0,False,False,,,
6.4761894,46.3696467002814,4.0,False,False,False,,
3.897977,43.618224000541,5.0,False,False,,,Montpellier Méditerranée Métropole
3.8856657,43.5956136005413,9.0,False,False,,,Ville de Montpellier
6.1500763,48.7248199997606,14.0,False,False,,,
0.1274655,45.6755099003898,6.0,False,False,,,
2.279761,48.8942350997185,10.0,False,False,,,
4.785522,45.7544938003788,6.0,False,False,,,Grand Lyon
4.8254056,45.7024003003861,10.0,False,False,,,Grand Lyon
4.393367,45.4356251004208,4.0,False,False,,,
-52.6490673794337,5.15485388372378,,False,False,,,
2.3045956,48.8431626997312,4.0,False,False,,,
6.1240444,45.904850500357,4.0,False,False,,,
4.3798935,48.9372158997079,4.0,False,False,,,
6.1783403,48.6993645997669,20.0,False,False,,,
2.2992878,48.8191399997372,2.0,False,False,,,
4.8067781,45.7785783003754,10.0,False,False,,,
1.3352461,43.6105765005411,6.0,False,False,,,
2.3495722,48.827724999735,20.0,False,False,,,
7.7286733,48.5758869997974,66.0,False,False,,,
2.3120861,48.8832396997213,10.0,False,False,,Mairie de Paris,
2.29562012311164,48.8924961260499,8.0,False,False,,,
6.4776032,46.3731269002808,,False,False,,,
-0.5653678,47.449135900065,6.0,False,False,,,
2.6530628,48.5448096998051,8.0,False,False,,,
7.7439265,48.6086984997893,2.0,False,False,,,
2.4364245,48.864028199726,10.0,False,False,,,
2.1727268,48.6999822997667,8.0,True,False,,,
2.4181632,48.8947027997184,6.0,False,False,,,
2.3315907,48.892211299719,8.0,False,False,,,
5.7575689,45.1718779004509,6.0,False,False,,,Semitag
7.1644726,43.6566692005406,4.0,False,False,,,
-1.3796205,47.9115850999587,,False,False,,,
1.3084795,47.5804538000355,7.0,True,False,,,
4.8711698,45.7836796003747,4.0,False,False,,,
2.26439,48.7376465997574,8.0,False,False,,,Mairie
2.2354985,48.8136719997385,,False,False,,,
6.1897352,48.6676429997747,4.0,False,False,,,
2.1362636,48.8050621997407,4.0,False,False,,,
1.8694159,48.8949332997184,6.0,False,False,,,
-2.21147556471572,47.2857760776719,36.0,True,False,,,STRAN
2.3085217,48.7003672997666,12.0,True,False,,,SNCF
0.1546549,48.0187729999332,22.0,False,False,,,
7.48862027719952,48.4580565974218,,False,False,,,
5.0281848,47.3286939000916,4.0,False,False,,,
5.6961917,45.1694347004512,6.0,False,False,,,
2.3076042,48.860193299727,6.0,False,False,,Mairie de Paris,
4.3513123,43.8349973005373,18.0,False,False,,,
-4.44496397146197,48.4176219443902,8.0,True,False,,,
0.3540411,46.5808261002433,6.0,False,False,,,
2.3440622,48.8917685997191,2.0,False,False,,,
7.7601564,48.5865287997948,10.0,False,False,,,
3.0903232,45.7779880003755,12.0,False,False,,,
-1.2828268,47.0870940001432,8.0,False,False,,,
2.3745292,48.5284420998091,,True,False,,,
2.317048,48.8146519997383,2.0,False,False,,,
6.1753641,48.6806202997715,8.0,False,False,,,
7.9128531,48.8996964997172,5.0,False,False,False,,Crédit Agricole
4.0739697,46.0307855003377,5.0,False,False,,,
5.7437518,45.1837625004496,8.0,False,False,,,
2.2770658,48.8456645997306,8.0,False,False,,,
5.7154822,45.18054280045,4.0,False,False,,,
4.0666507,45.6059533003992,4.0,False,False,,,
2.3346639,48.8265856997353,8.0,False,False,,,
5.726326,45.1792460004501,9.0,True,False,,,
2.2974843,48.8325601997338,10.0,False,False,,,
2.2874522,48.8458852997305,14.0,False,False,,Mairie de Paris,
5.7379566,45.18065010045,8.0,False,False,,,
7.7295104,48.5773085997971,24.0,False,False,,,
2.2874262,48.8433457997312,6.0,False,False,,Mairie de Paris,
4.9130102,44.916610100476,,False,False,,,
2.4873338,48.811864199739,16.0,False,False,False,,
2.3596228,48.9684607997001,20.0,False,False,,,
6.1299989,45.9063786003568,2.0,False,False,,,
2.2791873,48.8577102997276,8.0,False,False,,,
0.1973103,48.0041279999367,20.0,True,False,,,
7.7381542,48.6022184997909,12.0,False,False,,,
2.3207468,48.8583107997274,4.0,False,False,,Mairie de Paris,
3.7008429,43.405794800542,8.0,False,False,,,
-4.426006,47.985957099941,6.0,False,False,,,
7.7712586,48.5708563997987,,True,False,,,
5.9092671,45.6927068003875,12.0,False,False,,,
6.2351334,46.1909029003119,2.0,False,False,True,,
7.7149826,48.5805223997963,12.0,False,False,,,
2.5848546,48.8742204997235,28.0,False,False,,,
7.7509396,48.5769473997972,8.0,False,False,,,
4.8650182,45.7401234003809,10.0,False,False,,,Grand Lyon
4.8722392,45.7509946003793,6.0,False,False,,,
5.774604,46.902718200181,,False,False,,,
5.736836,45.1505938004532,4.0,False,False,,,AHER
6.1429486,45.8751768003614,10.0,False,False,,,
5.746466,45.198688200448,60.0,False,False,,,
5.7206356,45.1777544004503,6.0,False,False,,,
-0.5460879,47.4778410000586,10.0,False,False,,,
1.4069268,43.6029644005412,18.0,False,False,,,
6.4464413,48.1753826998955,6.0,False,False,,,Ville d'Épinal
6.0143426,47.239014500111,10.0,False,False,,,
5.731827,45.1719850004509,6.0,False,False,,,
0.6627351,47.3532467000862,4.0,False,False,,,
-1.55886305513054,46.2429780886991,,False,False,,,
5.7151738,45.1841369004496,6.0,False,False,,,
-0.559486,47.4794168000583,2.0,False,False,,,
6.1797224,48.682623399771,6.0,True,False,,,Grand Nancy
2.3685665,48.9950685996935,,True,False,,,
3.695508,43.396357500542,4.0,False,False,,,
2.4161307,48.6133773997882,12.0,False,False,,,
3.1730862,50.7088975993027,24.0,True,False,,,
2.3534846,48.9193456997123,10.0,False,False,,,
4.8115576,43.9464738005344,2.0,False,False,,,
2.3030409,48.7845445997457,10.0,False,False,,,Mairie
7.7475914,48.5894033997941,20.0,False,False,,,
4.7783029,45.7794527003753,6.0,False,False,,,Métropole de Lyon
6.1926989,48.6964506997676,8.0,False,False,,,
3.83829653790374,43.6230658831067,,True,False,,,
2.2838987,48.8993793997173,16.0,True,False,,,
5.7061842,45.1758843004505,8.0,False,False,,,
4.8048199,43.9437672005344,6.0,False,False,,,
2.2572066,48.8384988997324,10.0,False,False,,,
4.0285733,46.0462012003353,16.0,True,False,,,
5.7595753,45.1935642004486,8.0,False,False,,,
4.8185845,45.7433983003804,10.0,False,False,,,Grand Lyon
2.1269132,48.8047504997407,6.0,False,False,,,
2.50777649999159,48.9388489997136,,False,False,,,
-1.7604280181389,46.4798791288721,,False,False,,,
4.8778278,44.9370913004741,8.0,False,False,,,
2.4637428,48.7919484997439,10.0,False,False,,,
2.5965121,44.3655730005163,2.0,False,False,,,
1.6802016,43.7748268005386,10.0,True,False,,,
4.8317119,46.3047941002927,2.0,False,False,,,
